"orfs","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_7753_length_2397_cov_68.758176_g4082_i0.p2",103.630346177514,-3.06742648935818,0.49834495499064,-6.15522733528183,7.49698759070379e-10,5.93344917873145e-07
"NODE_26167_length_845_cov_1533.329016_g15850_i0.p1",1389.09449685414,-7.0518585774405,1.1500196603306,-6.13194610552424,8.68105149313116e-10,6.6251924770257e-07
"NODE_3071_length_3640_cov_51.963274_g1551_i0.p1",245.381764596912,-3.94597256690623,0.645848973486059,-6.10974504706155,9.97904254486433e-10,7.35317793590365e-07
"NODE_14736_length_1597_cov_850.561680_g3780_i1.p1",1836.84593719517,-5.82105726556723,0.955285441380873,-6.09352661875894,1.10449958963854e-09,7.86735057699535e-07
"NODE_9077_length_2190_cov_82.034010_g2938_i2.p1",204.781115197245,2.84204484032576,0.468203762490605,6.0701025237549,1.27828617905118e-09,8.81151527746604e-07
"NODE_10131_length_2046_cov_48.095793_g5447_i0.p1",86.5943945345156,-9.75430377402611,1.609851466761,-6.05913276810042,1.36857397302519e-09,9.11555393346918e-07
"NODE_18633_length_1295_cov_318.437807_g10680_i0.p1",424.454329819369,-2.88440199840733,0.476398788518703,-6.05459557816255,1.40770873604045e-09,9.11555393346918e-07
"NODE_6896_length_2556_cov_62.892066_g3366_i1.p1",186.624528617302,-6.37179604918351,1.05914123120058,-6.01600226814021,1.78777066984321e-09,1.12361386599645e-06
"NODE_4234_length_3206_cov_81.026492_g2160_i0.p1",364.38141561775,-2.29782756167153,0.387410504217334,-5.93124744078304,3.00641735815603e-09,1.83554664361246e-06
"NODE_15075_length_1569_cov_52.548128_g8405_i0.p1",108.305270501197,-2.92598694221464,0.493846546382987,-5.92489096794348,3.12504664040591e-09,1.85497560163427e-06
"NODE_3302_length_3551_cov_20.557504_g1669_i0.p1",75.8891089574462,4.00094716401403,0.679439933004066,5.88859584146651,3.89490649170332e-09,2.2494664005732e-06
"NODE_20571_length_1171_cov_826.904372_g11971_i0.p1",1001.18812649942,-2.07990302714045,0.354279310985126,-5.87080013607616,4.33696858450652e-09,2.43886004427157e-06
"NODE_3650_length_3422_cov_37.653031_g1846_i0.p1",56.0790937640136,-9.11495363636891,1.55983576996024,-5.84353417962791,5.11048066933437e-09,2.80015029289759e-06
"NODE_26248_length_841_cov_786.505208_g13435_i1.p1",437.59265530939,-9.38194357259987,1.60829231817278,-5.83348155468339,5.42826105511952e-09,2.83434841779204e-06
"NODE_5457_length_2882_cov_20.308295_g2806_i0.p2",65.8890408404178,-2.90134166565163,0.497386157789227,-5.83317734162016,5.43817142259692e-09,2.83434841779204e-06
"NODE_1018_length_5031_cov_81.339048_g444_i2.p2",61.3027295816038,-3.4731740845199,0.60053012754157,-5.78351347456665,7.31563250758106e-09,3.72208931082142e-06
"NODE_19574_length_1234_cov_1172.566753_g9714_i1.p1",1457.05298301954,-7.46166265755237,1.29227842368746,-5.77403640019066,7.73947058079563e-09,3.84615690327958e-06
"NODE_8909_length_2218_cov_40.076923_g4732_i0.p1",121.96987320167,-6.00327771079034,1.04423454875326,-5.74897442146289,8.97863985536263e-09,4.36055806975555e-06
"NODE_23336_length_1011_cov_412.674840_g12722_i1.p1",495.749637116771,-2.88748822229807,0.502961530023102,-5.74097232081635,9.41344780729255e-09,4.47013258208966e-06
"NODE_1381_length_4645_cov_323.076115_g270_i5.p1",393.173001559984,-2.30868258505136,0.404608389090833,-5.70596815908598,1.15683624605951e-08,5.3740073352273e-06
"NODE_23381_length_1009_cov_161.044872_g13799_i0.p1",173.724785954866,-3.12433131558459,0.550653596435394,-5.67385982005687,1.39615392840521e-08,6.34774750980657e-06
"NODE_10975_length_1945_cov_598.076923_g4894_i2.p2",445.204422372281,-7.17072447229337,1.26572195172691,-5.66532362222988,1.46747305122868e-08,6.53300658993868e-06
"NODE_12263_length_1816_cov_43.050488_g6703_i0.p2",60.5862585404911,-3.7969984289153,0.674696042428711,-5.62771706092599,1.82610297853212e-08,7.74630800649931e-06
"NODE_22090_length_1080_cov_1075.134062_g12977_i0.p1",1165.68704705104,-6.9523761726995,1.23472283120411,-5.63071808263195,1.79460861887548e-08,7.74630800649931e-06
"NODE_25964_length_855_cov_977.031969_g14613_i1.p1",741.517067412317,-8.66736343150737,1.54070328915861,-5.62558897128123,1.84876086073969e-08,7.74630800649931e-06
"NODE_16071_length_1487_cov_371.403112_g8517_i1.p1",537.898589048523,-7.30113857125128,1.30700659238862,-5.58615282720809,2.32154955355287e-08,9.36022498299458e-06
"NODE_21755_length_1099_cov_239.461988_g12748_i0.p1",30.3235935000094,8.55392218404861,1.53062739443437,5.58850718022698,2.29029909504449e-08,9.36022498299458e-06
"NODE_12648_length_1779_cov_56.833529_g3226_i2.p1",90.9454087946676,-2.84101703180586,0.51362265316972,-5.5313312492607,3.17809515445419e-08,1.23477664282785e-05
"NODE_706_length_5533_cov_27.830586_g349_i0.p1",180.1086383416,-5.52988965269859,0.999562052257921,-5.53231251647366,3.16036169111423e-08,1.23477664282785e-05
"NODE_14629_length_1606_cov_45.136986_g4408_i2.p1",80.5920165138187,-7.074413054733,1.28725911369253,-5.49571797898551,3.89123955182395e-08,1.48485532112368e-05
"NODE_3533_length_3461_cov_293.336187_g849_i3.p2",109.199497662698,2.53349167781152,0.467001967533008,5.42501285635901,5.79503688097533e-08,2.17252882648354e-05
"NODE_6218_length_2690_cov_20.014903_g3211_i0.p1",44.296098485954,3.41312640508932,0.629516555952395,5.42182151178789,5.89947730421013e-08,2.1735505260977e-05
"NODE_28169_length_731_cov_263.305471_g10591_i1.p1",74.1157309617262,-2.61836701958429,0.485381286084133,-5.39445399864559,6.87322323649289e-08,2.48938826001045e-05
"NODE_20642_length_1166_cov_157.169259_g12016_i0.p1",226.612426411051,-2.86195633102826,0.531939381715786,-5.38023020930868,7.43906473816521e-08,2.59966921140505e-05
"NODE_21114_length_1136_cov_914.379116_g12322_i0.p1",1463.7464742901,-2.55549359494501,0.474838342401459,-5.3818181194484,7.3737249885815e-08,2.59966921140505e-05
"NODE_27508_length_768_cov_114.923741_g16922_i0.p1",113.399800826774,2.68957077670346,0.500130343890457,5.37773964239321,7.54267823047934e-08,2.59966921140505e-05
"NODE_4404_length_3157_cov_64.753567_g2247_i0.p1",251.038550329317,-3.43521887016941,0.642292717638066,-5.34836963869357,8.87500654472731e-08,3.01031769609965e-05
"NODE_9606_length_2114_cov_31.118079_g5134_i0.p1",91.9362903651244,-7.42268988287077,1.38974792068928,-5.34103327111965,9.24182909891011e-08,3.08576009397829e-05
"NODE_26657_length_818_cov_133.374497_g16228_i0.p1",117.801498703804,-3.54682327436962,0.664794857247016,-5.33521466916483,9.54315862494465e-08,3.1373501024068e-05
"NODE_10952_length_1948_cov_26.506133_g5933_i0.p1",89.3199965552566,-5.44464064852293,1.02365186757356,-5.3188401457507,1.0443083601125e-07,3.38118565867333e-05
"NODE_2049_length_4150_cov_66.936473_g1027_i0.p4",80.5393325832988,-2.96231162568414,0.557511825579727,-5.31345074627573,1.07568520049067e-07,3.38205145944684e-05
"NODE_4102_length_3248_cov_27.867087_g2100_i0.p1",79.9925754648604,-3.15465884432452,0.593722179774103,-5.31335859058658,1.07622958136733e-07,3.38205145944684e-05
"NODE_808_length_5314_cov_99.186415_g378_i1.p2",223.51237506394,-2.30738833686211,0.434866084832,-5.30597445361487,1.12072653970548e-07,3.47084136622701e-05
"NODE_16290_length_1471_cov_18.557225_g9173_i0.p1",31.7207368578365,6.72307434395252,1.26950480190168,5.29582427248921,1.18480736285548e-07,3.56845560585458e-05
"NODE_27341_length_777_cov_118.350852_g16791_i0.p1",137.5956872098,-2.87804236361054,0.543468276435216,-5.29569523816284,1.18564438212212e-07,3.56845560585458e-05
"NODE_21832_length_1095_cov_427.562622_g11876_i1.p1",294.963381783746,-8.24338649009426,1.56061908385414,-5.28212590463537,1.27693390835868e-07,3.78983342884954e-05
"NODE_5765_length_2800_cov_42.639531_g2973_i0.p3",77.3739602818251,-4.11328018936854,0.780344269027806,-5.27110962766868,1.35601441498691e-07,3.96940712792538e-05
"NODE_20129_length_1199_cov_51.097691_g11677_i0.p1",76.3824469221974,-3.33055794368662,0.632529817524635,-5.2654560329196,1.39841785628392e-07,3.98437215612413e-05
"NODE_23320_length_1012_cov_773.664537_g12790_i1.p1",645.338951344126,-6.88360444710832,1.3068557551882,-5.26730239338236,1.38443056053111e-07,3.98437215612413e-05
"NODE_29834_length_642_cov_1106.506151_g16121_i1.p1",462.501718227768,-7.65009864606983,1.45600487183636,-5.25417104986831,1.48692643236107e-07,4.18080670172679e-05
"NODE_1791_length_4323_cov_48.652000_g903_i0.p2",158.740942114027,-3.6832268294486,0.702406473731598,-5.243725630661,1.57366157955733e-07,4.36721744072215e-05
"NODE_9560_length_2120_cov_344.909624_g5104_i0.p2",719.380095919621,-7.75424403867083,1.47986204820422,-5.23984248942694,1.60713712847493e-07,4.40293760235651e-05
"NODE_15915_length_1498_cov_64.624561_g7709_i2.p1",79.5511396143515,-2.5322347211912,0.484817585675882,-5.22306697613088,1.75983700922251e-07,4.76024772785771e-05
"NODE_10673_length_1979_cov_613.863589_g5766_i0.p4",1124.56888667152,-6.21675541348282,1.19202997829817,-5.21526767502804,1.8355198260468e-07,4.81414062382629e-05
"NODE_16876_length_1425_cov_104.352071_g9536_i0.p1",69.8366676933283,-3.48057259522294,0.667759353549279,-5.21231574926354,1.8649776503301e-07,4.81414062382629e-05
"NODE_27429_length_772_cov_106.234621_g14856_i1.p1",101.639631484333,-3.19675937818864,0.613366090250479,-5.21182932835948,1.8698753885422e-07,4.81414062382629e-05
"NODE_27992_length_741_cov_993.904192_g17327_i0.p1",562.410209888932,-6.86205695485238,1.31622609606358,-5.21343329643337,1.85377207421717e-07,4.81414062382629e-05
"NODE_1_length_25128_cov_615.454640_g0_i0.p1",1862.32816882539,-2.65798000085372,0.510266091176735,-5.20900770561513,1.89853229772181e-07,4.82973055595444e-05
"NODE_15643_length_1522_cov_57.768806_g8780_i0.p1",111.696258085608,-6.12794187792356,1.17739149467401,-5.20467652912696,1.94334813112888e-07,4.88557720165799e-05
"NODE_9190_length_2173_cov_85.397143_g4898_i0.p1",29.0914054105209,-8.17341063744124,1.57190039929306,-5.19970008348946,1.99610349823768e-07,4.95985298300476e-05
"NODE_10459_length_2005_cov_90.210145_g1915_i2.p1",84.2758178464243,2.24782812457429,0.432945409231904,5.19194354910056,2.08110109033796e-07,5.11161485050941e-05
"NODE_24983_length_912_cov_387.419547_g12146_i1.p1",279.507144699538,-7.46049133361231,1.43825939290596,-5.18716677284382,2.13517508950308e-07,5.18483596449902e-05
"NODE_6255_length_2683_cov_50.884291_g3232_i0.p1",168.588509594318,-6.41814268778233,1.23827478547047,-5.18313282567878,2.18189535266387e-07,5.23875525742407e-05
"NODE_5008_length_2984_cov_50.225696_g2569_i0.p1",207.63822827313,-3.04754242241766,0.588488568396663,-5.17859239087802,2.23566346538205e-07,5.30821028797211e-05
"NODE_2460_length_3934_cov_16.649314_g1233_i0.p1",84.8575928422901,-3.71908576780637,0.718784858602431,-5.17412925897962,2.28976273858073e-07,5.37691647920128e-05
"NODE_28648_length_705_cov_2032.248418_g17892_i0.p1",1061.22648659886,-5.95223541917358,1.15165613554429,-5.16841376124869,2.36089181511593e-07,5.48368447795787e-05
"NODE_10039_length_2055_cov_144.006559_g5388_i0.p1",89.9757244900716,-5.89461703736878,1.14520029008319,-5.14723676584172,2.64351581984207e-07,6.07411715636616e-05
"NODE_10983_length_1945_cov_16.451923_g5953_i0.p1",23.4945760168995,4.31390128245426,0.841064921953813,5.12909428255904,2.91139511348598e-07,6.61846831702999e-05
"NODE_30311_length_616_cov_556.738490_g19400_i0.p1",424.878849187486,-2.4876185102476,0.485298969613387,-5.12595052948363,2.96040338225698e-07,6.65903788162625e-05
"NODE_16448_length_1457_cov_81.623555_g9274_i0.p1",95.655205552959,-2.63750225438495,0.515066768283555,-5.12069971661024,3.04404038534107e-07,6.77584364524513e-05
"NODE_22315_length_1067_cov_204.928571_g13125_i0.p1",276.639233006124,-10.0976873842239,1.97603466431577,-5.11007603589808,3.220291827275e-07,7.09426969660201e-05
"NODE_4801_length_3042_cov_70.025598_g2452_i0.p2",67.1496658376899,-3.08688251801702,0.605761853790783,-5.09586811830373,3.47146742293817e-07,7.56957013885364e-05
"NODE_3858_length_3335_cov_35.874310_g1859_i1.p2",79.9040049374475,-2.60929646597807,0.513245521865539,-5.08391472466009,3.6973398730634e-07,7.98065209570624e-05
"NODE_24817_length_921_cov_103.515330_g14821_i0.p1",104.617667397768,-2.56432089922263,0.504971555028911,-5.07814920203934,3.81129349814466e-07,8.14435307618532e-05
"NODE_905_length_5179_cov_77.851156_g444_i0.p2",38.8909713719665,-5.4565511267423,1.07499193423698,-5.07589959790287,3.85666913850598e-07,8.15971909116182e-05
"NODE_18635_length_1295_cov_73.846154_g1423_i2.p1",81.4115333485789,-3.19832073599255,0.632111076991556,-5.05974480183848,4.19817974380526e-07,8.79389537157214e-05
"NODE_25298_length_893_cov_171.850000_g10969_i1.p1",109.180540673379,-3.46433240292816,0.684933288209307,-5.05791215373008,4.23871600576503e-07,8.79389537157214e-05
"NODE_8768_length_2239_cov_27.829640_g4327_i1.p3",36.0827827989188,-6.1276744119086,1.21253796688124,-5.05359384965864,4.33573113362236e-07,8.9086767879208e-05
"NODE_25361_length_889_cov_151.393382_g15214_i0.p1",142.80625191006,-2.98086541114097,0.590363780247995,-5.04920103650124,4.43661659006282e-07,9.02914856314784e-05
"NODE_2793_length_3764_cov_41.729884_g1364_i1.p1",66.3222854589923,-6.08046654625316,1.20597813283555,-5.04193764438872,4.60841470360675e-07,9.11850117562296e-05
"NODE_8052_length_2346_cov_52.882534_g4240_i0.p1",74.8257355896978,3.25797140213114,0.646175120425683,5.04193259558628,4.60853632349328e-07,9.11850117562296e-05
"NODE_9340_length_2152_cov_15.266955_g3649_i1.p1",41.2198171818,-3.32631499721272,0.659267655284866,-5.04546972773212,4.52408522887961e-07,9.11850117562296e-05
"NODE_23618_length_996_cov_655.757313_g13979_i0.p1",586.298714158584,-6.6098162954187,1.31233755902943,-5.0366738724655,4.73690829914679e-07,9.28651316004292e-05
"NODE_18447_length_1307_cov_158.627229_g10557_i0.p1",250.065980593973,-6.503137799045,1.29211724056436,-5.03293168366409,4.83035298632628e-07,9.29908224908164e-05
"NODE_27651_length_759_cov_381.526239_g13994_i1.p2",284.813269654563,-7.3703578666187,1.46403065105626,-5.034292049351,4.79617999808045e-07,9.29908224908164e-05
"NODE_6599_length_2613_cov_126.488976_g3430_i0.p1",376.262733017002,-6.5151117425822,1.29504390722983,-5.03080374820524,4.88427909614972e-07,9.31894285764494e-05
"NODE_18083_length_1332_cov_343.253376_g10327_i0.p1",210.488974193242,2.39837322323832,0.478966679881429,5.00739054297483,5.51729078077415e-07,0.000104335386455188
"NODE_1739_length_4351_cov_50.884525_g873_i0.p3",51.5947170639597,-3.59585909193895,0.719882665927971,-4.99506275415547,5.88166387146055e-07,0.000110250241464246
"NODE_33191_length_484_cov_148.997567_g22210_i0.p1",97.8030475855732,-2.36057026401209,0.472981735879744,-4.99082752026658,6.01211650054321e-07,0.000111715580434876
"NODE_31167_length_573_cov_128.490000_g20221_i0.p2",81.4660411275288,-2.83553370681847,0.568395751162067,-4.98866098316412,6.07992348538939e-07,0.000112001624964902
"NODE_11544_length_1887_cov_30.499449_g6285_i0.p1",79.9398390872851,-2.57211465769111,0.516289428519917,-4.9819239279502,6.29551853802936e-07,0.000114981996272777
"NODE_2168_length_4083_cov_338.883042_g314_i2.p2",1587.46031878407,-1.96572372084382,0.394754932821322,-4.97960521175694,6.37141085466103e-07,0.000115381930977332
"NODE_2723_length_3795_cov_30.238581_g254_i1.p1",89.9098968718128,2.51406744915806,0.505267365464046,4.97571705793644,6.5006543954542e-07,0.000116733179644085
"NODE_18476_length_1305_cov_363.462662_g10352_i1.p1",263.795498374634,-1.80365266358025,0.363138555501733,-4.96684429745617,6.80511821423738e-07,0.000121182142600032
"NODE_13941_length_1665_cov_23.346106_g7751_i0.p2",38.2485602183961,-3.90205365866576,0.790039238457178,-4.93906311069544,7.84988059253406e-07,0.000135277498695049
"NODE_2274_length_4028_cov_16.651075_g212_i2.p1",56.6863164352606,-2.9131547248453,0.589540965943229,-4.941394904058,7.75656232022855e-07,0.000135277498695049
"NODE_2758_length_3778_cov_136.356005_g1061_i8.p1",188.900442956595,-1.86316892536014,0.377122081899569,-4.94049278677964,7.79253757387604e-07,0.000135277498695049
"NODE_7268_length_2481_cov_333.559801_g11_i126.p2",467.572450502051,-5.92181522617259,1.19796248063062,-4.94323931001185,7.6835070942763e-07,0.000135277498695049
"NODE_10196_length_2038_cov_63.844784_g5488_i0.p1",70.0966266653359,-2.27645912112642,0.461106082896504,-4.93695313413892,7.93525303528198e-07,0.000135654737688753
"NODE_18316_length_1315_cov_70.483897_g10477_i0.p1",31.3492585808096,-8.30783439831939,1.68583977466971,-4.92800948414393,8.30715857656159e-07,0.000140364207516894
"NODE_5259_length_2925_cov_63.857644_g11_i96.p1",27.5712305854297,-8.09291752911415,1.64250198189771,-4.92718889736971,8.34210976397847e-07,0.000140364207516894
"NODE_11200_length_1922_cov_160.194700_g5388_i1.p1",203.401387670252,-6.87082890121333,1.39852288207864,-4.91291847223918,8.9730595597647e-07,0.000149801023228603
"NODE_18315_length_1315_cov_94.917874_g10476_i0.p1",62.1029031022044,-2.3646435400715,0.481756087976373,-4.90838330659034,9.18302430522735e-07,0.000152117865409615
"NODE_24765_length_924_cov_719.730905_g14785_i0.p1",560.743755999531,-7.21479376286386,1.47081703610685,-4.90529657037486,9.32862802169652e-07,0.00015217057419514
"NODE_25203_length_898_cov_334.906667_g15099_i0.p1",178.114061018845,-7.51585027101326,1.53178953620952,-4.90658154619045,9.26774667942146e-07,0.00015217057419514
"NODE_18490_length_1304_cov_208.109667_g10591_i0.p1",258.191100685517,-1.9003151769179,0.388955130173891,-4.8856925375128,1.03065930018803e-06,0.000165595177336226
"NODE_23205_length_1019_cov_1018.547569_g12938_i1.p2",896.680967469121,-6.61731469083305,1.35417195393161,-4.88661330757944,1.02585298896676e-06,0.000165595177336226
"NODE_15133_length_1564_cov_16.839705_g8450_i0.p1",23.6540106701871,4.02566645413928,0.824360629532479,4.88338029488667,1.04282467984056e-06,0.000166299407339648
"NODE_21308_length_1125_cov_487.608365_g2279_i2.p1",337.914209990726,-8.09469290371587,1.65860438967026,-4.88042414100034,1.05857927292452e-06,0.00016756133691203
"NODE_8941_length_2212_cov_113.165965_g4753_i0.p1",267.880638284014,1.63603274763906,0.335462950051457,4.87694020274997,1.07744079928393e-06,0.000169292885587488
"NODE_10797_length_1964_cov_50.686938_g5447_i1.p1",53.8806143431736,-4.91330677925036,1.0095542704381,-4.86680797964257,1.1341512566013e-06,0.000176902760600825
"NODE_1917_length_4239_cov_137.794047_g962_i0.p1",179.193417158134,-3.1118898527682,0.640280780364222,-4.86019563323142,1.17269809696019e-06,0.000181589750970596
"NODE_1377_length_4649_cov_27.376093_g570_i1.p1",38.506472564649,-2.86569096020832,0.590221824398368,-4.85527786629952,1.20218049366241e-06,0.000183495678350515
"NODE_6217_length_2690_cov_20.182270_g3210_i0.p1",59.5049038597721,-7.73364179589193,1.59249108772891,-4.8563171596276,1.19589102579097e-06,0.000183495678350515
"NODE_16522_length_1452_cov_48.858593_g9318_i0.p1",83.1372466489564,-4.27915619326756,0.884225045159119,-4.83944242101569,1.30203906180091e-06,0.000197137346520741
"NODE_18924_length_1278_cov_36.241494_g9660_i1.p1",49.4163559996315,-3.0454776145168,0.629642694824039,-4.83683466758539,1.31923068709186e-06,0.000197137346520741
"NODE_4796_length_3045_cov_35.124832_g2035_i2.p3",34.0392466668781,-3.59298488693037,0.742814405742089,-4.83698870021361,1.31820918816869e-06,0.000197137346520741
"NODE_262_length_6828_cov_20.484974_g136_i0.p1",170.479263899878,-2.54779244834255,0.527812113406347,-4.82708218252103,1.38547958219138e-06,0.000205599397165608
"NODE_22430_length_1061_cov_88.023279_g13203_i0.p1",117.29435266484,-3.13619193013929,0.649907737359119,-4.82559561897679,1.39585474517975e-06,0.000205710483101697
"NODE_4467_length_3139_cov_161.367254_g2279_i0.p2",110.183326836233,-7.47488014536427,1.55181356190891,-4.81686739234919,1.45829532683641e-06,0.000213440498898405
"NODE_2814_length_3753_cov_88.506522_g1408_i0.p1",507.272680239797,-2.64784082811444,0.549945060457754,-4.81473699556547,1.47393883883324e-06,0.000214262578551207
"NODE_12227_length_1821_cov_26.573227_g6306_i1.p1",61.4736523587717,-2.82868658437237,0.587903681483927,-4.81147962406441,1.49817010491424e-06,0.000216313493053463
"NODE_12517_length_1790_cov_30.543390_g6855_i0.p1",45.0069983385968,3.68526373205611,0.769524155629173,4.78901630975183,1.67600860286652e-06,0.000238811125040953
"NODE_24371_length_951_cov_61.972665_g13707_i1.p1",19.6733614397057,-7.67561713422026,1.60276763947378,-4.78897685801811,1.6763380951913e-06,0.000238811125040953
"NODE_1755_length_4342_cov_125.551886_g134_i9.p1",31.5657894066838,-5.20994803552593,1.08858649056625,-4.78597528140909,1.70158999926758e-06,0.000240803156916218
"NODE_21216_length_1130_cov_174.689688_g12390_i0.p1",205.558210753914,-2.87335960033741,0.600669758076089,-4.78359291724726,1.72189238259253e-06,0.000242073146865919
"NODE_26015_length_852_cov_131.896021_g15715_i0.p1",165.454112521149,-2.76907765341916,0.57919037766104,-4.78094554091455,1.74472625781417e-06,0.000243680100674713
"NODE_7903_length_2369_cov_107.649390_g3881_i3.p1",76.9490578958438,-2.88671947929065,0.604432490017193,-4.77591712386033,1.78890061391628e-06,0.000248227384537513
"NODE_24351_length_952_cov_382.771331_g14485_i0.p2",516.361570094143,-2.97754516722855,0.624955220270965,-4.76441362620758,1.89403626495985e-06,0.000261120393199529
"NODE_3668_length_3417_cov_34.003888_g1859_i0.p3",55.1719604903949,-2.44583987302954,0.513777414212276,-4.7605048516574,1.93109291844494e-06,0.000264522593424678
"NODE_26313_length_838_cov_182.014379_g15965_i0.p1",206.621712521836,-2.40536749774872,0.505765922417252,-4.75589080073354,1.97573251684069e-06,0.000268913555110629
"NODE_12658_length_1778_cov_29.131965_g6939_i0.p1",73.6988863280204,-3.12679053759783,0.657960014673066,-4.75225008795026,2.01165336021602e-06,0.000272069750977571
"NODE_11044_length_1938_cov_27.982306_g3673_i1.p1",30.8433381067395,-8.26649690528446,1.74064184566938,-4.74910845436185,2.04315357052974e-06,0.000272963012043426
"NODE_23911_length_979_cov_425.235099_g11419_i1.p2",400.970358033103,-5.8455650431734,1.23135357778584,-4.74726768056712,2.06183001935517e-06,0.000272963012043426
"NODE_6151_length_2705_cov_65.670213_g3180_i0.p5",25.8440900522433,8.31658969726113,1.75176654543216,4.74754453950907,2.059010575221e-06,0.000272963012043426
"NODE_655_length_5616_cov_37.224427_g307_i1.p2",66.8748394050227,-9.37474677970481,1.97507344859792,-4.7465307107236,2.06935317286887e-06,0.000272963012043426
"NODE_28747_length_699_cov_229.741214_g17981_i0.p1",108.412364096999,2.08826048036061,0.44047343430597,4.74094535042952,2.12723311175098e-06,0.000278876345797588
