"orfs","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_23041_length_847_cov_169.258398_g16009_i0.p2",120.26657533792,-4.50610470358846,0.541871374510399,-8.31581979701344,9.11201854440631e-17,6.28315096902926e-14
"NODE_21687_length_920_cov_212.310508_g14958_i0.p1",156.438635230044,-4.44833484786766,0.535277220282911,-8.31033841775776,9.5429526216645e-17,6.38676137958752e-14
"NODE_1740_length_3537_cov_23.864607_g1203_i0.p1",78.9856997234878,-4.67539805927951,0.567548382822608,-8.23788455889379,1.75282185972309e-16,1.13958461194283e-13
"NODE_25390_length_726_cov_106.134763_g17966_i0.p1",68.0395167586852,-6.27845935743128,0.764093820862372,-8.21686969061637,2.08883826721445e-16,1.32031985473513e-13
"NODE_5120_length_2407_cov_104.612682_g3375_i0.p1",263.804637071062,-6.82073269732575,0.832112318473077,-8.19688946540506,2.46687085614006e-16,1.51712557652614e-13
"NODE_5953_length_2257_cov_68.919414_g2632_i1.p1",103.189702211472,-4.58120993252991,0.55939573024608,-8.18956900245667,2.62163289734218e-16,1.56987517313214e-13
"NODE_20764_length_971_cov_136.012249_g14257_i0.p1",123.563337632668,-3.99831935851213,0.488467325256533,-8.18543872184754,2.71313415115382e-16,1.58300942588475e-13
"NODE_28313_length_591_cov_193.822394_g20686_i0.p1",81.4355688990098,-5.45871761470674,0.668556369935629,-8.16493247268339,3.21615077788617e-16,1.82958777377e-13
"NODE_381_length_5273_cov_75.744808_g259_i0.p1",176.692667198024,-4.55445234395796,0.559124125507814,-8.14569097661716,3.77122121726066e-16,2.09302777557966e-13
"NODE_18230_length_1119_cov_297.737094_g12337_i0.p1",196.135504254857,-3.25821730677768,0.402454217745029,-8.09587069315272,5.68561940282419e-16,3.00875045375034e-13
"NODE_25983_length_698_cov_330.537600_g18488_i0.p1",154.820857822141,-4.51951546700625,0.558175798400281,-8.0969391363063,5.6359251382087e-16,3.00875045375034e-13
"NODE_1461_length_3701_cov_44.227398_g1005_i0.p1",160.587416477171,-4.85696237086816,0.601382556075133,-8.07632732576526,6.67465657571096e-16,3.45185932682507e-13
"NODE_18255_length_1117_cov_144.012452_g12356_i0.p2",118.517198588135,-4.27541882818993,0.532643082258463,-8.02679875248112,1.00049004851309e-15,5.05914467864784e-13
"NODE_23955_length_800_cov_138.264099_g16733_i0.p1",74.6877880202012,-4.30817233783278,0.537961408237306,-8.00832972749665,1.16276807813983e-15,5.75191035175475e-13
"NODE_5381_length_2370_cov_230.763605_g3281_i1.p2",263.648290742921,2.63799120195887,0.332823570387544,7.92609489432242,2.26144806691266e-15,1.09487767579995e-12
"NODE_22156_length_894_cov_229.129111_g15314_i0.p2",152.724673479967,-4.01057719954077,0.506424038552257,-7.91940526955638,2.38649305418512e-15,1.13134686349964e-12
"NODE_2015_length_3377_cov_49.701574_g1368_i0.p1",151.18597406384,-6.1946364803429,0.786542765653911,-7.87577834396944,3.38628106529256e-15,1.57254746205576e-12
"NODE_722_length_4459_cov_29.030552_g490_i0.p1",83.2133809822394,-4.4220141031669,0.561747374653778,-7.8718910006341,3.49320452003251e-15,1.5897573770668e-12
"NODE_8203_length_1925_cov_102.193305_g5411_i0.p1",80.9478194248912,3.57232838505515,0.454365477874951,7.86223548884654,3.77337784677988e-15,1.68359240987208e-12
"NODE_20831_length_967_cov_243.628635_g10913_i1.p1",191.372328914138,-3.04489745399203,0.387982051970271,-7.84803688348281,4.22599941542109e-15,1.83742241881483e-12
"NODE_8671_length_1875_cov_85.769145_g5727_i0.p1",128.240096803688,-4.99188264566133,0.63619597972974,-7.84645424477833,4.27964791022571e-15,1.83742241881483e-12
"NODE_1919_length_3433_cov_47.534226_g1308_i0.p1",159.52171144791,-4.19449240714885,0.536707412630295,-7.81523099633093,5.48623241040689e-15,2.31183737960757e-12
"NODE_375_length_5296_cov_40.983534_g253_i0.p4",100.742004246897,-5.84434623758894,0.748994143160884,-7.80292648608011,6.04877896076851e-15,2.50254482276886e-12
"NODE_14_length_11964_cov_55.853503_g10_i1.p2",131.541453803609,-4.70957411603257,0.605777452331952,-7.77442953332609,7.57881648759757e-15,3.07957087813005e-12
"NODE_28545_length_581_cov_122.145669_g20905_i0.p2",61.6732835765609,-4.90115243318778,0.631890830936055,-7.75632782315805,8.74238625647012e-15,3.49005261870136e-12
"NODE_14852_length_1339_cov_90.210900_g9897_i0.p1",80.0890995592607,-4.52241745189443,0.584408328286553,-7.73845483200738,1.00632286739963e-14,3.948082215117e-12
"NODE_2230_length_3264_cov_21.957380_g1519_i0.p1",68.6475570212723,-4.56379550244303,0.592817885331757,-7.69847809144457,1.37696336279904e-14,5.31064429160885e-12
"NODE_10101_length_1725_cov_148.146489_g5279_i2.p1",108.78658692142,3.66927862226706,0.476796191906026,7.69569615814015,1.40725857682564e-14,5.33702815261125e-12
"NODE_2200_length_3282_cov_52.521346_g1498_i0.p1",183.340104540323,-8.6244785225369,1.12613338075607,-7.65848759118265,1.88135414280707e-14,7.01806779009423e-12
"NODE_618_length_4628_cov_61.513282_g425_i0.p1",157.303855165376,-3.89689724835647,0.511413278075754,-7.6198593494071,2.53952277404498e-14,9.32045818119252e-12
"NODE_3875_length_2686_cov_43.674321_g2602_i0.p1",68.7007676044664,-6.76557905287703,0.892366323282109,-7.58161628958984,3.41276351048548e-14,1.23265767747773e-11
"NODE_21440_length_934_cov_87.610918_g14766_i0.p1",73.6966888096543,-5.15551064390508,0.682127712978628,-7.55798444457366,4.0936298700911e-14,1.45547730771755e-11
"NODE_1729_length_3547_cov_59.469775_g931_i1.p3",82.3781561719514,-4.33362537448906,0.574644888941652,-7.5413972313762,4.6496241748711e-14,1.62772612460295e-11
"NODE_23727_length_813_cov_459.779730_g15195_i1.p2",253.888365343892,-3.59545262456876,0.477659726588312,-7.52722581459672,5.18296918495561e-14,1.78694642126765e-11
"NODE_893_length_4197_cov_30.151309_g611_i1.p1",102.968290562996,-3.17656172697674,0.422208873813925,-7.52367352746999,5.32582337799666e-14,1.80879270098976e-11
"NODE_7122_length_2067_cov_237.000502_g4666_i0.p1",58.8427832696199,-4.50218042856683,0.599105252620288,-7.51484052071949,5.69803511217692e-14,1.9067468967292e-11
"NODE_3305_length_2849_cov_28.329251_g2230_i0.p1",68.5423162884524,-5.19005494418491,0.693808612436611,-7.48052827703848,7.4024437808069e-14,2.44119722075741e-11
"NODE_26289_length_684_cov_153.824877_g18772_i0.p1",78.2815627490684,-3.58194975852103,0.482037547728457,-7.43085217199475,1.07900248124214e-13,3.50752878009498e-11
"NODE_611_length_4656_cov_182.182413_g419_i0.p1",1002.52599399655,-6.03481151682469,0.81310501130933,-7.42193373904673,1.1542255838923e-13,3.699211712883e-11
"NODE_3535_length_2784_cov_48.142752_g2378_i0.p3",80.6953588121979,-4.34871502366322,0.587570984443016,-7.40117388162991,1.34985836685617e-13,4.26611488025169e-11
"NODE_17824_length_1143_cov_258.403738_g12048_i0.p1",203.474278002253,-3.79002660984329,0.512305088955945,-7.39798743277604,1.38263932265301e-13,4.30985723109168e-11
"NODE_16793_length_1208_cov_81.505727_g4929_i1.p1",75.2023540642327,-6.93549666105639,0.938738321629999,-7.38810433243398,1.48936862792401e-13,4.52562187693384e-11
"NODE_8245_length_1921_cov_54.254870_g5441_i0.p1",61.5410854005448,-4.2373703176939,0.573555291053554,-7.38790206243297,1.49163542417068e-13,4.52562187693384e-11
"NODE_26857_length_657_cov_121.720890_g19300_i0.p1",67.9183919077621,-3.81497601973443,0.516865154806243,-7.38098899540742,1.57117995127573e-13,4.704236814642e-11
"NODE_4127_length_2614_cov_105.415191_g2537_i2.p1",77.3774940057939,-5.76279002058932,0.781171658589413,-7.37711098095312,1.61761164448657e-13,4.78035752860935e-11
"NODE_7777_length_1975_cov_42.004732_g5119_i0.p1",69.256080302352,-4.24943795511864,0.576461155314496,-7.37159462687524,1.68599025397963e-13,4.91855233709057e-11
"NODE_1500_length_3672_cov_37.958600_g1037_i0.p1",114.922124878223,-8.07878356548021,1.09969866044813,-7.3463611951551,2.03675523895804e-13,5.86662853955571e-11
"NODE_3152_length_2895_cov_24.385542_g2133_i0.p1",61.6165131823109,-5.84609811326848,0.799056843109613,-7.31624810384925,2.5500000964131e-13,7.25315652423502e-11
"NODE_25965_length_699_cov_112.407348_g18471_i0.p1",63.8514938298039,-4.08646465333052,0.55906670847243,-7.3094401641196,2.68257676005524e-13,7.53605360185889e-11
"NODE_16083_length_1254_cov_56.314141_g10784_i0.p2",56.8657423849115,-3.84200113167193,0.526516517385649,-7.29701919086775,2.94212844317135e-13,8.16440642980049e-11
"NODE_12699_length_1505_cov_55.714385_g8412_i0.p1",75.8063813423741,-3.82853276670555,0.526131349773469,-7.27676229206635,3.4192696701075e-13,9.37415437871037e-11
"NODE_19681_length_1030_cov_137.112853_g13425_i0.p1",102.356985659192,-4.41420907615416,0.609650916914752,-7.2405518530064,4.46862697141229e-13,1.21051912779151e-10
"NODE_26350_length_681_cov_156.934211_g18827_i0.p1",80.9390821169452,-3.6191762085966,0.502805328549734,-7.19796709202659,6.11168892447996e-13,1.63613507619461e-10
"NODE_24519_length_770_cov_94.710187_g17212_i0.p1",53.0658157576817,-5.94319116584571,0.82801403900043,-7.17764540927382,7.09222119811399e-13,1.87655224840795e-10
"NODE_20963_length_960_cov_82.803833_g13150_i1.p1",48.4361780757233,-5.17452317827328,0.723019485517392,-7.15682396107264,8.25676142945581e-13,2.15957018766973e-10
"NODE_23224_length_838_cov_114.613072_g16139_i0.p2",56.728247460972,-4.15538111193572,0.58088043787869,-7.1535910679153,8.45366554341127e-13,2.18594499364004e-10
"NODE_2648_length_3086_cov_33.219715_g1782_i0.p1",85.4334953786998,-4.62844290527311,0.649459973542328,-7.12660224467467,1.02876825979189e-12,2.63029457882746e-10
"NODE_13600_length_1433_cov_35.730147_g9029_i0.p1",43.2574191106341,-5.19705126503629,0.730101022368829,-7.11826323455122,1.09295484916418e-12,2.76335417697011e-10
"NODE_20934_length_962_cov_70.906637_g14396_i0.p2",55.7136410811308,-4.12034552141932,0.57999414765555,-7.10411568474365,1.210953926061e-12,3.02805017445252e-10
"NODE_20931_length_962_cov_164.701912_g14395_i0.p1",133.413725900334,-3.53826627727491,0.499707852411406,-7.08066975573936,1.43459409025906e-12,3.54828136128749e-10
"NODE_7759_length_1977_cov_41.533088_g4755_i1.p1",71.8007592619863,-3.81765320972734,0.539711714013092,-7.0735044480334,1.51069078628503e-12,3.69631923031353e-10
"NODE_14973_length_1330_cov_72.809069_g3574_i2.p1",46.4290594531974,-5.44725538166162,0.773706601274371,-7.04046646712004,1.91597316937732e-12,4.6380818584235e-10
"NODE_1483_length_3686_cov_37.154719_g1021_i0.p1",86.7353611097229,3.3767281953068,0.480767099915884,7.02362577617644,2.16183357805224e-12,5.17816032300829e-10
"NODE_9738_length_1759_cov_60.532622_g6461_i0.p1",92.2872427145917,-3.1827885262575,0.454319420503107,-7.00561847594569,2.45897150175446e-12,5.82853088775236e-10
"NODE_13886_length_1411_cov_45.421525_g9228_i0.p1",49.9252400197126,-4.91560901411304,0.702642556658729,-6.99588854607413,2.63583017681479e-12,6.18333151272376e-10
"NODE_297_length_5653_cov_40.894624_g199_i0.p1",86.5993226450244,4.8380159606699,0.693274332104138,6.97850149159016,2.98345050156724e-12,6.92738940440435e-10
"NODE_23954_length_800_cov_169.585970_g16732_i0.p1",76.791830785771,-3.01333280897799,0.432464494196839,-6.96781550719965,3.2189996598372e-12,7.39882194541369e-10
"NODE_20803_length_969_cov_77.130580_g14285_i0.p1",46.0180179918812,-4.15745969213148,0.597410625136348,-6.95913249146283,3.42374414324851e-12,7.75325631278396e-10
"NODE_7385_length_2025_cov_71.805840_g4841_i0.p1",43.083964969674,-4.90614239860542,0.705066604574242,-6.95840983926338,3.44134866003595e-12,7.75325631278396e-10
"NODE_2759_length_3041_cov_24.672507_g1860_i0.p1",70.5034088896982,-5.25713248368743,0.756908923120174,-6.94552848183658,3.77046143253717e-12,8.41145587229247e-10
"NODE_21123_length_951_cov_90.190205_g14529_i0.p1",53.6212634149748,-4.59878230560541,0.662625582309812,-6.94024261721794,3.91427115354342e-12,8.59952821278479e-10
"NODE_28603_length_579_cov_85.723320_g20962_i0.p1",44.1362189133609,-5.33087825948623,0.768175320550511,-6.93966353366556,3.93034908428749e-12,8.59952821278479e-10
"NODE_394_length_5220_cov_42.322907_g253_i1.p1",54.6313309803783,-5.57302466805289,0.804420929966595,-6.92799560583825,4.26844999841717e-12,9.25034092514121e-10
"NODE_663_length_4559_cov_20.058627_g451_i0.p1",77.0989201769346,-6.39989593070346,0.92441144262804,-6.92321150039963,4.41517811378608e-12,9.47805452633983e-10
"NODE_28395_length_588_cov_102.778641_g20765_i0.p1",57.198249976773,-5.07698375923359,0.735229147119692,-6.90530806500668,5.00945969659766e-12,1.06532948968299e-09
"NODE_4111_length_2618_cov_20.513163_g2757_i0.p1",46.7348212871178,-4.89645422791239,0.710538292511277,-6.89118979162503,5.5327662518842e-12,1.16572311168171e-09
"NODE_6715_length_2126_cov_43.005358_g4404_i0.p1",58.4934203207829,-3.93862976542104,0.572481834166438,-6.87992095182528,5.98857818779858e-12,1.25018437305832e-09
"NODE_11539_length_1603_cov_130.169281_g3692_i4.p1",73.6146542133252,-5.24514391277853,0.764858446449559,-6.85766619578599,6.99945737664214e-12,1.44793320550447e-09
"NODE_1426_length_3721_cov_22.701754_g980_i0.p1",63.1004454543673,-6.30217878608313,0.919386470791809,-6.85476563588701,7.14295254088841e-12,1.45123111667782e-09
"NODE_25798_length_707_cov_593.339117_g16881_i1.p1",484.960317255687,-3.82720750579423,0.55828009125093,-6.85535372973567,7.11362755065969e-12,1.45123111667782e-09
"NODE_6048_length_2239_cov_29.727608_g3950_i0.p1",54.1004039242669,-3.80547427220827,0.556208826435467,-6.84180849231775,7.8199586014956e-12,1.57471821218613e-09
"NODE_14206_length_1387_cov_80.507610_g3643_i1.p1",72.5377755690775,-6.11969229929212,0.897091606667475,-6.82170277127619,8.99676641644625e-12,1.79580192812486e-09
"NODE_27311_length_636_cov_110.946714_g19727_i0.p2",44.3863531144798,-4.31050891224085,0.640787830772799,-6.72688947142194,1.73328297925863e-11,3.42963949504609e-09
"NODE_1755_length_3528_cov_77.958900_g1212_i0.p1",131.997126377036,-4.90183712834969,0.729722446262777,-6.71739940775306,1.84996388030256e-11,3.59794257233202e-09
"NODE_19536_length_1038_cov_232.988601_g13329_i0.p1",63.5414735873347,-6.47555099217318,0.963903876319629,-6.71804642688863,1.8417701813867e-11,3.59794257233202e-09
"NODE_6337_length_2186_cov_23.367724_g4150_i0.p1",47.345698113673,-3.62020991684283,0.542014979398896,-6.67916949612297,2.40300112537716e-11,4.63392293287774e-09
"NODE_7013_length_2085_cov_26.900099_g4592_i0.p1",64.6163591919794,-6.56332788999877,0.984419652281411,-6.66720526635986,2.60720333391681e-11,4.98545477842664e-09
"NODE_11686_length_1590_cov_33.034937_g7726_i0.p1",47.7155059609905,-5.91160665451141,0.890260511764004,-6.64031098357701,3.13022011366782e-11,5.9356798905426e-09
"NODE_27108_length_645_cov_563.438811_g19538_i0.p2",272.722989021775,-3.50917867547692,0.52899276498835,-6.63369880976388,3.27377516014277e-11,6.10612735811875e-09
"NODE_29713_length_535_cov_95.525974_g17751_i1.p1",48.8394932231871,-4.75531089929564,0.716721926003718,-6.63480595021028,3.24929715259505e-11,6.10612735811875e-09
"NODE_6194_length_2214_cov_114.808501_g4047_i0.p2",229.152779629544,-4.04813160695341,0.612835100369308,-6.60558052976064,3.95962592035376e-11,7.32530795265445e-09
"NODE_8226_length_1923_cov_36.190811_g5428_i0.p1",65.9517484804785,-5.98858979122586,0.909640299045841,-6.58347018871915,4.59592774314146e-11,8.4338980479987e-09
"NODE_3051_length_2930_cov_52.049702_g2062_i0.p1",96.5475395833099,2.79988623955217,0.425913855575607,6.57383225011128,4.90364753892927e-11,8.92659997986684e-09
"NODE_21062_length_955_cov_198.911565_g14486_i0.p1",184.476876820831,-3.30732085849449,0.503446520124059,-6.56935886194922,5.05323658900225e-11,9.1259046494243e-09
"NODE_16618_length_1219_cov_88.054101_g11169_i0.p1",69.2685574077331,3.10491421582911,0.472921252846093,6.56539370380035,5.18955622460562e-11,9.29829542448039e-09
"NODE_8484_length_1895_cov_59.580132_g5594_i0.p1",44.4877318473876,-3.70081772216279,0.563807739383779,-6.56397112641208,5.23933510983602e-11,9.31414612689990e-09
"NODE_4763_length_2468_cov_29.260125_g3185_i0.p1",40.9481124865391,-4.15321518635173,0.632956070705551,-6.56161679865424,5.32274587024565e-11,9.38907614553796e-09
"NODE_12516_length_1520_cov_23.862474_g8291_i0.p1",32.2490015439597,-5.6609201910087,0.863524937500114,-6.55559549605705,5.54202696769572e-11,9.70067874230124e-09
"NODE_4099_length_2621_cov_50.244898_g2750_i0.p1",102.73683112874,-3.80570374041555,0.580701766380796,-6.55362866232433,5.61555058564242e-11,9.75433996765598e-09
"NODE_14455_length_1371_cov_78.081664_g9623_i0.p1",67.2499225352969,-4.61036777094409,0.703645048046213,-6.55212139095633,5.67253991568657e-11,9.77868528647333e-09
"NODE_2319_length_3227_cov_41.969562_g1571_i0.p1",52.9743320914752,3.14090729299778,0.480203287967025,6.54078672866868,6.11960484057358e-11,1.04700457253573e-08
"NODE_470_length_4969_cov_13.666462_g320_i0.p1",49.3325050048787,-5.44340842306964,0.837029938041309,-6.50324220876434,7.86070756326773e-11,1.33485373583699e-08
"NODE_8670_length_1875_cov_87.527747_g2070_i1.p1",145.956853514861,-9.24759705470589,1.42412095920896,-6.49354747214908,8.38383311417508e-11,1.41314164824484e-08
"NODE_761_length_4398_cov_42.451329_g518_i0.p1",47.8476802088904,-5.12111441071318,0.790399622901168,-6.47914581729694,9.22433257681592e-11,1.54338005724593e-08
"NODE_8605_length_1883_cov_54.803867_g5681_i0.p1",96.0813922314436,-5.7213086866677,0.885692258561805,-6.4597027143017,1.04908868422199e-10,1.74248270142127e-08
"NODE_2138_length_3315_cov_18.797656_g1457_i0.p1",45.9661915909855,-6.10957459247836,0.947715637476521,-6.44663267216557,1.1436250856331e-10,1.88573832054936e-08
"NODE_5286_length_2384_cov_14.520121_g3459_i0.p1",34.9462424996611,-4.78726529662637,0.746263650171729,-6.41497853409412,1.40842705540512e-10,2.30566601767939e-08
"NODE_29066_length_561_cov_127.729508_g21413_i0.p2",44.0811365378267,-4.88034950567934,0.763401740989555,-6.39289805568587,1.6277078908643e-10,2.64560664690122e-08
"NODE_88_length_7226_cov_38.967846_g61_i0.p1",165.710114402755,-3.67295757050306,0.57593577180882,-6.37737357234738,1.80150656416269e-10,2.9073249551434e-08
"NODE_6191_length_2215_cov_16.939309_g4044_i0.p1",33.5590034028507,-4.90199151175921,0.770305074806218,-6.36370143737192,1.96948802590572e-10,3.15603521334399e-08
"NODE_11024_length_1646_cov_33.233312_g7283_i0.p1",54.6809022840654,-4.37941766306827,0.689483861784067,-6.35173338464566,2.12902094942061e-10,3.38782319608853e-08
"NODE_1395_length_3749_cov_116.352557_g957_i0.p2",343.631576805895,-2.91345616072012,0.458989211496365,-6.34754823805526,2.18773392703202e-10,3.44271516666023e-08
"NODE_19305_length_1051_cov_66.874233_g13151_i0.p1",53.9487480900737,-10.152415403558,1.59953007349196,-6.34712380330184,2.19377586976811e-10,3.44271516666023e-08
"NODE_12531_length_1519_cov_104.587137_g7655_i1.p1",99.9118301157453,3.30937509954193,0.522003823015613,6.3397526102849,2.30134393764254e-10,3.58678639048329e-08
"NODE_24891_length_751_cov_65.949853_g17530_i0.p1",38.236593525996,-4.09745826326142,0.647267807634755,-6.33039093699769,2.44540818051829e-10,3.77662246514301e-08
"NODE_7655_length_1988_cov_40.601044_g5033_i0.p1",44.3327327834552,-5.21306810804521,0.823588142682599,-6.3297027213932,2.45633981472716e-10,3.77662246514301e-08
"NODE_1620_length_3604_cov_36.644010_g1126_i0.p1",69.769418346328,-2.81177309679508,0.444313956796197,-6.3283474529359,2.4780066518312e-10,3.78436519210865e-08
"NODE_11052_length_1643_cov_39.157962_g7299_i0.p1",61.5532826026851,-3.97066808009634,0.628164164635409,-6.32106749101318,2.59762533344523e-10,3.94059763083641e-08
"NODE_3494_length_2793_cov_30.329412_g2353_i0.p1",57.7776998904364,-4.90633503988832,0.776660514604729,-6.31721961864552,2.66311002020585e-10,4.01318334501882e-08
"NODE_4296_length_2569_cov_18.888221_g2875_i0.p1",39.1755086975715,-5.3430790364581,0.846516268836598,-6.31184447736759,2.75729245897975e-10,4.12777565158449e-08
"NODE_9142_length_1822_cov_20.333905_g6056_i0.p1",32.2898831041184,-4.77444001695501,0.760506198648739,-6.27797646546234,3.43007818913145e-10,5.10140060089452e-08
"NODE_594_length_4682_cov_31.054676_g407_i0.p1",81.2201182615052,-2.94140942498506,0.471124268782472,-6.24338337013832,4.28205631356732e-10,6.32715528670288e-08
"NODE_2409_length_3191_cov_16.032072_g1635_i0.p1",42.2111469753668,-4.75331607332785,0.76201802112082,-6.23780008028734,4.43767279127693e-10,6.51478995906494e-08
"NODE_18094_length_1127_cov_32.303605_g12235_i0.p1",29.6816699078404,-4.74336642324536,0.761775753362829,-6.22672276231681,4.76292841965167e-10,6.94746385828037e-08
"NODE_4015_length_2645_cov_16.163297_g2695_i0.p1",42.3403578457416,-6.05079837271615,0.972193803766338,-6.22386025222028,4.85069178724102e-10,6.98591719105503e-08
"NODE_618_length_4628_cov_61.513282_g425_i0.p2",69.4643553653034,-5.99499342421074,0.963082771740029,-6.22479562517707,4.82184144475929e-10,6.98591719105503e-08
"NODE_19969_length_1013_cov_165.538298_g12233_i1.p1",35.7022161513975,6.13630529157691,0.988197549715766,6.20959371265582,5.3121763235963e-10,7.60242592725999e-08
"NODE_9193_length_1816_cov_27.550201_g6089_i0.p1",35.3585584812379,-4.09838409452839,0.661386003293752,-6.19665985387978,5.76739523872297e-10,8.20231741607133e-08
"NODE_4801_length_2461_cov_68.452261_g3206_i0.p1",51.6955587426229,-9.44102720861966,1.52486226305202,-6.19139671652928,5.96334078761304e-10,8.42831177777235e-08
"NODE_1116_length_3974_cov_24.724942_g769_i0.p1",91.1512559146939,-8.6871220606746,1.4049285128097,-6.18331963617233,6.27674406471005e-10,8.81650069089366e-08
